Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1961","1961","1000 US$","5","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1962","1962","1000 US$","4","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1963","1963","1000 US$","48","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1964","1964","1000 US$","4","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1965","1965","1000 US$","9","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1966","1966","1000 US$","24","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1967","1967","1000 US$","2","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1968","1968","1000 US$","93","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1969","1969","1000 US$","130","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1970","1970","1000 US$","130","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1971","1971","1000 US$","71","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1972","1972","1000 US$","432","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1973","1973","1000 US$","3379","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1974","1974","1000 US$","3199","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1975","1975","1000 US$","1509","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1976","1976","1000 US$","511","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1977","1977","1000 US$","116","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1978","1978","1000 US$","177","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1979","1979","1000 US$","464","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1980","1980","1000 US$","812","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1981","1981","1000 US$","11464","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1982","1982","1000 US$","11822","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1983","1983","1000 US$","7293","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1984","1984","1000 US$","13702","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1985","1985","1000 US$","6895","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1986","1986","1000 US$","3490","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1987","1987","1000 US$","646","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1988","1988","1000 US$","3638","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1989","1989","1000 US$","4393","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1990","1990","1000 US$","6133","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1991","1991","1000 US$","6231","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1992","1992","1000 US$","11952","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1993","1993","1000 US$","11893","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1994","1994","1000 US$","21997","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1995","1995","1000 US$","21264","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1996","1996","1000 US$","29678","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1997","1997","1000 US$","40045","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1998","1998","1000 US$","35460","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","1999","1999","1000 US$","31589","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2000","2000","1000 US$","22370","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2001","2001","1000 US$","5493","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2002","2002","1000 US$","9766","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2003","2003","1000 US$","13704","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2004","2004","1000 US$","19692","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2005","2005","1000 US$","14382","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2006","2006","1000 US$","20427","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2007","2007","1000 US$","22736","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2008","2008","1000 US$","18050","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2009","2009","1000 US$","11192","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2010","2010","1000 US$","15833","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2011","2011","1000 US$","15683","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2012","2012","1000 US$","19313","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2013","2013","1000 US$","20062","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2014","2014","1000 US$","19053","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2015","2015","1000 US$","22523","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2016","2016","1000 US$","15415","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2017","2017","1000 US$","12377","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2018","2018","1000 US$","7630","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2019","2019","1000 US$","7906","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5922","Export Value","02111","Cattle","2020","2020","1000 US$","6893","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1961","1961","Head","50300","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1962","1962","Head","46500","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1963","1963","Head","30700","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1964","1964","Head","118000","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1965","1965","Head","80500","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1966","1966","Head","35734","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1967","1967","Head","74662","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1968","1968","Head","87360","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1969","1969","Head","100643","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1970","1970","Head","66983","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1971","1971","Head","91200","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1972","1972","Head","170311","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1973","1973","Head","131986","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1974","1974","Head","47080","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1975","1975","Head","74386","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1976","1976","Head","73336","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1977","1977","Head","116486","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1978","1978","Head","108644","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1979","1979","Head","131916","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1980","1980","Head","97034","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1981","1981","Head","114926","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1982","1982","Head","123917","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1983","1983","Head","145061","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1984","1984","Head","145484","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1985","1985","Head","251247","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1986","1986","Head","405588","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1987","1987","Head","477755","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1988","1988","Head","449585","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1989","1989","Head","528498","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1990","1990","Head","620835","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1991","1991","Head","651091","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1992","1992","Head","739454","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1993","1993","Head","524430","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1994","1994","Head","666257","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1995","1995","Head","512435","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1996","1996","Head","495069","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1997","1997","Head","617637","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1998","1998","Head","371470","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","1999","1999","Head","504943","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2000","2000","Head","393871","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2001","2001","Head","212281","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2002","2002","Head","185402","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2003","2003","Head","391986","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2004","2004","Head","495157","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2005","2005","Head","565733","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2006","2006","Head","659571","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2007","2007","Head","703165","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2008","2008","Head","740110","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2009","2009","Head","888095","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2010","2010","Head","916367","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2011","2011","Head","933172","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2012","2012","Head","900108","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2013","2013","Head","750851","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2014","2014","Head","717704","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2015","2015","Head","688567","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2016","2016","Head","576500","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2017","2017","Head","1014678","E","Estimated value"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2018","2018","Head","1504680","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2019","2019","Head","1555047","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5608","Import Quantity","02111","Cattle","2020","2020","Head","1172610","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","02111","Cattle","2014","2014","tonnes","80067","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","02111","Cattle","2015","2015","tonnes","75346","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","02111","Cattle","2016","2016","tonnes","67085","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","02111","Cattle","2017","2017","tonnes","140512","E","Estimated value"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","02111","Cattle","2018","2018","tonnes","196547","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","02111","Cattle","2019","2019","tonnes","230039","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","02111","Cattle","2020","2020","tonnes","190211","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1961","1961","1000 US$","9540","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1962","1962","1000 US$","8770","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1963","1963","1000 US$","5920","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1964","1964","1000 US$","29840","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1965","1965","1000 US$","18370","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1966","1966","1000 US$","6455","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1967","1967","1000 US$","11638","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1968","1968","1000 US$","14390","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1969","1969","1000 US$","17964","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1970","1970","1000 US$","11609","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1971","1971","1000 US$","13759","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1972","1972","1000 US$","44111","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1973","1973","1000 US$","39513","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1974","1974","1000 US$","10871","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1975","1975","1000 US$","12730","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1976","1976","1000 US$","15428","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1977","1977","1000 US$","29101","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1978","1978","1000 US$","31580","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1979","1979","1000 US$","44683","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1980","1980","1000 US$","41692","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1981","1981","1000 US$","40719","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1982","1982","1000 US$","58115","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1983","1983","1000 US$","67967","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1984","1984","1000 US$","43115","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1985","1985","1000 US$","76931","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1986","1986","1000 US$","163335","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1987","1987","1000 US$","222244","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1988","1988","1000 US$","216811","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1989","1989","1000 US$","262047","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1990","1990","1000 US$","306388","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1991","1991","1000 US$","302818","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1992","1992","1000 US$","412013","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1993","1993","1000 US$","331743","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1994","1994","1000 US$","423510","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1995","1995","1000 US$","318403","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1996","1996","1000 US$","236247","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1997","1997","1000 US$","195475","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1998","1998","1000 US$","159114","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","1999","1999","1000 US$","193322","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2000","2000","1000 US$","127226","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2001","2001","1000 US$","53062","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2002","2002","1000 US$","37855","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2003","2003","1000 US$","115727","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2004","2004","1000 US$","147770","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2005","2005","1000 US$","160887","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2006","2006","1000 US$","206962","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2007","2007","1000 US$","183496","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2008","2008","1000 US$","193594","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2009","2009","1000 US$","258812","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2010","2010","1000 US$","236220","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2011","2011","1000 US$","268428","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2012","2012","1000 US$","267990","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2013","2013","1000 US$","207572","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2014","2014","1000 US$","171099","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2015","2015","1000 US$","126755","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2016","2016","1000 US$","112208","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2017","2017","1000 US$","286630","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2018","2018","1000 US$","327557","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2019","2019","1000 US$","333676","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","02111","Cattle","2020","2020","1000 US$","354828","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1961","1961","Head","142100","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1962","1962","Head","68600","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1963","1963","Head","78400","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1964","1964","Head","46900","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1965","1965","Head","71100","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1966","1966","Head","36229","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1967","1967","Head","81052","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1968","1968","Head","68941","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1969","1969","Head","72329","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1970","1970","Head","80295","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1971","1971","Head","86000","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1972","1972","Head","115828","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1973","1973","Head","95626","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1974","1974","Head","134052","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1975","1975","Head","246126","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1976","1976","Head","241605","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1977","1977","Head","210841","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1978","1978","Head","205716","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1979","1979","Head","218624","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1980","1980","Head","284566","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1981","1981","Head","303586","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1982","1982","Head","312224","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1983","1983","Head","313101","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1984","1984","Head","395346","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1985","1985","Head","380428","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1986","1986","Head","402821","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1987","1987","Head","360081","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1988","1988","Head","253847","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1989","1989","Head","192660","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1990","1990","Head","143354","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1991","1991","Head","132454","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1992","1992","Head","170876","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1993","1993","Head","138990","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1994","1994","Head","151567","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1995","1995","Head","82497","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1996","1996","Head","79373","T","Unofficial figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1997","1997","Head","88256","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1998","1998","Head","66214","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","1999","1999","Head","78253","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2000","2000","Head","96446","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2001","2001","Head","52494","T","Unofficial figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2002","2002","Head","83009","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2003","2003","Head","105348","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2004","2004","Head","137019","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2005","2005","Head","204123","A","Official figure"
